image,category,original,generated
original/inpainting/14946_original.png,0,1,0
generated/inpainting/14946_inpainting.png,0,0,1
original/inpainting/14950_original.png,0,1,0
generated/inpainting/14950_inpainting.png,0,0,1
original/inpainting/14951_original.png,0,1,0
generated/inpainting/14951_inpainting.png,0,0,1
original/inpainting/14956_original.png,0,1,0
generated/inpainting/14956_inpainting.png,0,0,1
original/inpainting/14960_original.png,0,1,0
generated/inpainting/14960_inpainting.png,0,0,1
original/inpainting/14961_original.png,0,1,0
generated/inpainting/14961_inpainting.png,0,0,1
original/inpainting/14962_original.png,0,1,0
generated/inpainting/14962_inpainting.png,0,0,1
original/inpainting/14963_original.png,0,1,0
generated/inpainting/14963_inpainting.png,0,0,1
original/inpainting/14964_original.png,0,1,0
generated/inpainting/14964_inpainting.png,0,0,1
original/inpainting/14965_original.png,0,1,0
generated/inpainting/14965_inpainting.png,0,0,1
original/inpainting/14966_original.png,0,1,0
generated/inpainting/14966_inpainting.png,0,0,1
original/inpainting/14969_original.png,0,1,0
generated/inpainting/14969_inpainting.png,0,0,1
original/inpainting/14972_original.png,0,1,0
generated/inpainting/14972_inpainting.png,0,0,1
original/inpainting/14973_original.png,0,1,0
generated/inpainting/14973_inpainting.png,0,0,1
original/inpainting/14978_original.png,0,1,0
generated/inpainting/14978_inpainting.png,0,0,1
original/inpainting/14979_original.png,0,1,0
generated/inpainting/14979_inpainting.png,0,0,1
original/inpainting/14983_original.png,0,1,0
generated/inpainting/14983_inpainting.png,0,0,1
original/inpainting/14986_original.png,0,1,0
generated/inpainting/14986_inpainting.png,0,0,1
original/inpainting/14990_original.png,0,1,0
generated/inpainting/14990_inpainting.png,0,0,1
original/inpainting/14992_original.png,0,1,0
generated/inpainting/14992_inpainting.png,0,0,1
original/inpainting/14997_original.png,0,1,0
generated/inpainting/14997_inpainting.png,0,0,1
original/inpainting/15003_original.png,0,1,0
generated/inpainting/15003_inpainting.png,0,0,1
original/inpainting/15010_original.png,0,1,0
generated/inpainting/15010_inpainting.png,0,0,1
original/inpainting/15011_original.png,0,1,0
generated/inpainting/15011_inpainting.png,0,0,1
original/inpainting/15012_original.png,0,1,0
generated/inpainting/15012_inpainting.png,0,0,1
original/inpainting/15014_original.png,0,1,0
generated/inpainting/15014_inpainting.png,0,0,1
original/inpainting/15015_original.png,0,1,0
generated/inpainting/15015_inpainting.png,0,0,1
original/inpainting/15017_original.png,0,1,0
generated/inpainting/15017_inpainting.png,0,0,1
original/inpainting/15018_original.png,0,1,0
generated/inpainting/15018_inpainting.png,0,0,1
original/inpainting/15019_original.png,0,1,0
generated/inpainting/15019_inpainting.png,0,0,1
original/inpainting/15021_original.png,0,1,0
generated/inpainting/15021_inpainting.png,0,0,1
original/inpainting/15024_original.png,0,1,0
generated/inpainting/15024_inpainting.png,0,0,1
original/inpainting/15026_original.png,0,1,0
generated/inpainting/15026_inpainting.png,0,0,1
original/inpainting/15027_original.png,0,1,0
generated/inpainting/15027_inpainting.png,0,0,1
original/inpainting/15030_original.png,0,1,0
generated/inpainting/15030_inpainting.png,0,0,1
original/inpainting/15033_original.png,0,1,0
generated/inpainting/15033_inpainting.png,0,0,1
original/inpainting/15035_original.png,0,1,0
generated/inpainting/15035_inpainting.png,0,0,1
original/inpainting/15048_original.png,0,1,0
generated/inpainting/15048_inpainting.png,0,0,1
original/inpainting/15049_original.png,0,1,0
generated/inpainting/15049_inpainting.png,0,0,1
original/inpainting/15050_original.png,0,1,0
generated/inpainting/15050_inpainting.png,0,0,1
original/inpainting/15051_original.png,0,1,0
generated/inpainting/15051_inpainting.png,0,0,1
original/inpainting/15052_original.png,0,1,0
generated/inpainting/15052_inpainting.png,0,0,1
original/inpainting/15057_original.png,0,1,0
generated/inpainting/15057_inpainting.png,0,0,1
original/inpainting/15061_original.png,0,1,0
generated/inpainting/15061_inpainting.png,0,0,1
original/inpainting/15062_original.png,0,1,0
generated/inpainting/15062_inpainting.png,0,0,1
original/inpainting/15064_original.png,0,1,0
generated/inpainting/15064_inpainting.png,0,0,1
original/inpainting/15065_original.png,0,1,0
generated/inpainting/15065_inpainting.png,0,0,1
original/inpainting/15067_original.png,0,1,0
generated/inpainting/15067_inpainting.png,0,0,1
original/inpainting/15071_original.png,0,1,0
generated/inpainting/15071_inpainting.png,0,0,1
original/inpainting/15074_original.png,0,1,0
generated/inpainting/15074_inpainting.png,0,0,1
original/inpainting/15075_original.png,0,1,0
generated/inpainting/15075_inpainting.png,0,0,1
original/inpainting/15077_original.png,0,1,0
generated/inpainting/15077_inpainting.png,0,0,1
original/inpainting/15079_original.png,0,1,0
generated/inpainting/15079_inpainting.png,0,0,1
original/inpainting/15082_original.png,0,1,0
generated/inpainting/15082_inpainting.png,0,0,1
original/inpainting/15085_original.png,0,1,0
generated/inpainting/15085_inpainting.png,0,0,1
original/inpainting/15086_original.png,0,1,0
generated/inpainting/15086_inpainting.png,0,0,1
original/inpainting/15088_original.png,0,1,0
generated/inpainting/15088_inpainting.png,0,0,1
original/inpainting/15093_original.png,0,1,0
generated/inpainting/15093_inpainting.png,0,0,1
original/inpainting/15101_original.png,0,1,0
generated/inpainting/15101_inpainting.png,0,0,1
original/inpainting/15103_original.png,0,1,0
generated/inpainting/15103_inpainting.png,0,0,1
original/inpainting/15104_original.png,0,1,0
generated/inpainting/15104_inpainting.png,0,0,1
original/inpainting/15108_original.png,0,1,0
generated/inpainting/15108_inpainting.png,0,0,1
original/inpainting/15109_original.png,0,1,0
generated/inpainting/15109_inpainting.png,0,0,1
original/inpainting/15110_original.png,0,1,0
generated/inpainting/15110_inpainting.png,0,0,1
original/inpainting/15115_original.png,0,1,0
generated/inpainting/15115_inpainting.png,0,0,1
original/inpainting/15119_original.png,0,1,0
generated/inpainting/15119_inpainting.png,0,0,1
original/inpainting/15120_original.png,0,1,0
generated/inpainting/15120_inpainting.png,0,0,1
original/inpainting/15124_original.png,0,1,0
generated/inpainting/15124_inpainting.png,0,0,1
original/inpainting/15128_original.png,0,1,0
generated/inpainting/15128_inpainting.png,0,0,1
original/inpainting/15130_original.png,0,1,0
generated/inpainting/15130_inpainting.png,0,0,1
original/inpainting/15133_original.png,0,1,0
generated/inpainting/15133_inpainting.png,0,0,1
original/inpainting/15137_original.png,0,1,0
generated/inpainting/15137_inpainting.png,0,0,1
original/inpainting/15138_original.png,0,1,0
generated/inpainting/15138_inpainting.png,0,0,1
original/inpainting/15141_original.png,0,1,0
generated/inpainting/15141_inpainting.png,0,0,1
original/inpainting/15143_original.png,0,1,0
generated/inpainting/15143_inpainting.png,0,0,1
original/inpainting/15147_original.png,0,1,0
generated/inpainting/15147_inpainting.png,0,0,1
original/inpainting/15151_original.png,0,1,0
generated/inpainting/15151_inpainting.png,0,0,1
original/inpainting/15152_original.png,0,1,0
generated/inpainting/15152_inpainting.png,0,0,1
original/inpainting/15157_original.png,0,1,0
generated/inpainting/15157_inpainting.png,0,0,1
original/inpainting/15158_original.png,0,1,0
generated/inpainting/15158_inpainting.png,0,0,1
original/inpainting/15160_original.png,0,1,0
generated/inpainting/15160_inpainting.png,0,0,1
original/inpainting/15163_original.png,0,1,0
generated/inpainting/15163_inpainting.png,0,0,1
original/inpainting/15166_original.png,0,1,0
generated/inpainting/15166_inpainting.png,0,0,1
original/inpainting/15167_original.png,0,1,0
generated/inpainting/15167_inpainting.png,0,0,1
original/inpainting/15168_original.png,0,1,0
generated/inpainting/15168_inpainting.png,0,0,1
original/inpainting/15169_original.png,0,1,0
generated/inpainting/15169_inpainting.png,0,0,1
original/inpainting/15173_original.png,0,1,0
generated/inpainting/15173_inpainting.png,0,0,1
original/inpainting/15175_original.png,0,1,0
generated/inpainting/15175_inpainting.png,0,0,1
original/inpainting/15178_original.png,0,1,0
generated/inpainting/15178_inpainting.png,0,0,1
original/inpainting/15179_original.png,0,1,0
generated/inpainting/15179_inpainting.png,0,0,1
original/inpainting/15180_original.png,0,1,0
generated/inpainting/15180_inpainting.png,0,0,1
original/inpainting/15189_original.png,0,1,0
generated/inpainting/15189_inpainting.png,0,0,1
original/inpainting/15192_original.png,0,1,0
generated/inpainting/15192_inpainting.png,0,0,1
original/inpainting/15197_original.png,0,1,0
generated/inpainting/15197_inpainting.png,0,0,1
original/inpainting/15198_original.png,0,1,0
generated/inpainting/15198_inpainting.png,0,0,1
original/inpainting/15199_original.png,0,1,0
generated/inpainting/15199_inpainting.png,0,0,1
original/inpainting/15201_original.png,0,1,0
generated/inpainting/15201_inpainting.png,0,0,1
original/inpainting/15202_original.png,0,1,0
generated/inpainting/15202_inpainting.png,0,0,1
original/inpainting/15203_original.png,0,1,0
generated/inpainting/15203_inpainting.png,0,0,1
original/inpainting/15204_original.png,0,1,0
generated/inpainting/15204_inpainting.png,0,0,1
original/inpainting/15210_original.png,0,1,0
generated/inpainting/15210_inpainting.png,0,0,1
original/inpainting/15211_original.png,0,1,0
generated/inpainting/15211_inpainting.png,0,0,1
original/inpainting/15215_original.png,0,1,0
generated/inpainting/15215_inpainting.png,0,0,1
original/inpainting/15217_original.png,0,1,0
generated/inpainting/15217_inpainting.png,0,0,1
original/inpainting/15219_original.png,0,1,0
generated/inpainting/15219_inpainting.png,0,0,1
original/inpainting/15220_original.png,0,1,0
generated/inpainting/15220_inpainting.png,0,0,1
original/inpainting/15221_original.png,0,1,0
generated/inpainting/15221_inpainting.png,0,0,1
original/inpainting/15222_original.png,0,1,0
generated/inpainting/15222_inpainting.png,0,0,1
original/inpainting/15223_original.png,0,1,0
generated/inpainting/15223_inpainting.png,0,0,1
original/inpainting/15229_original.png,0,1,0
generated/inpainting/15229_inpainting.png,0,0,1
original/inpainting/15235_original.png,0,1,0
generated/inpainting/15235_inpainting.png,0,0,1
original/inpainting/15244_original.png,0,1,0
generated/inpainting/15244_inpainting.png,0,0,1
original/inpainting/15245_original.png,0,1,0
generated/inpainting/15245_inpainting.png,0,0,1
original/inpainting/15247_original.png,0,1,0
generated/inpainting/15247_inpainting.png,0,0,1
original/inpainting/15249_original.png,0,1,0
generated/inpainting/15249_inpainting.png,0,0,1
original/inpainting/15251_original.png,0,1,0
generated/inpainting/15251_inpainting.png,0,0,1
original/inpainting/15252_original.png,0,1,0
generated/inpainting/15252_inpainting.png,0,0,1
original/inpainting/15254_original.png,0,1,0
generated/inpainting/15254_inpainting.png,0,0,1
original/inpainting/15255_original.png,0,1,0
generated/inpainting/15255_inpainting.png,0,0,1
original/inpainting/15257_original.png,0,1,0
generated/inpainting/15257_inpainting.png,0,0,1
original/inpainting/15259_original.png,0,1,0
generated/inpainting/15259_inpainting.png,0,0,1
original/inpainting/15260_original.png,0,1,0
generated/inpainting/15260_inpainting.png,0,0,1
original/inpainting/15266_original.png,0,1,0
generated/inpainting/15266_inpainting.png,0,0,1
original/inpainting/15267_original.png,0,1,0
generated/inpainting/15267_inpainting.png,0,0,1
original/inpainting/15268_original.png,0,1,0
generated/inpainting/15268_inpainting.png,0,0,1
original/inpainting/15272_original.png,0,1,0
generated/inpainting/15272_inpainting.png,0,0,1
original/inpainting/15278_original.png,0,1,0
generated/inpainting/15278_inpainting.png,0,0,1
original/inpainting/15280_original.png,0,1,0
generated/inpainting/15280_inpainting.png,0,0,1
original/inpainting/15281_original.png,0,1,0
generated/inpainting/15281_inpainting.png,0,0,1
original/inpainting/15282_original.png,0,1,0
generated/inpainting/15282_inpainting.png,0,0,1
original/inpainting/15287_original.png,0,1,0
generated/inpainting/15287_inpainting.png,0,0,1
original/inpainting/15289_original.png,0,1,0
generated/inpainting/15289_inpainting.png,0,0,1
original/inpainting/15291_original.png,0,1,0
generated/inpainting/15291_inpainting.png,0,0,1
original/inpainting/15294_original.png,0,1,0
generated/inpainting/15294_inpainting.png,0,0,1
original/inpainting/15295_original.png,0,1,0
generated/inpainting/15295_inpainting.png,0,0,1
original/inpainting/15299_original.png,0,1,0
generated/inpainting/15299_inpainting.png,0,0,1
original/inpainting/15307_original.png,0,1,0
generated/inpainting/15307_inpainting.png,0,0,1
original/inpainting/15308_original.png,0,1,0
generated/inpainting/15308_inpainting.png,0,0,1
original/inpainting/15309_original.png,0,1,0
generated/inpainting/15309_inpainting.png,0,0,1
original/inpainting/15310_original.png,0,1,0
generated/inpainting/15310_inpainting.png,0,0,1
original/inpainting/15312_original.png,0,1,0
generated/inpainting/15312_inpainting.png,0,0,1
original/inpainting/15315_original.png,0,1,0
generated/inpainting/15315_inpainting.png,0,0,1
original/inpainting/15319_original.png,0,1,0
generated/inpainting/15319_inpainting.png,0,0,1
original/inpainting/15320_original.png,0,1,0
generated/inpainting/15320_inpainting.png,0,0,1
original/inpainting/15321_original.png,0,1,0
generated/inpainting/15321_inpainting.png,0,0,1
original/inpainting/15322_original.png,0,1,0
generated/inpainting/15322_inpainting.png,0,0,1
original/inpainting/15325_original.png,0,1,0
generated/inpainting/15325_inpainting.png,0,0,1
original/inpainting/15327_original.png,0,1,0
generated/inpainting/15327_inpainting.png,0,0,1
original/inpainting/15334_original.png,0,1,0
generated/inpainting/15334_inpainting.png,0,0,1
original/inpainting/15336_original.png,0,1,0
generated/inpainting/15336_inpainting.png,0,0,1
original/inpainting/15337_original.png,0,1,0
generated/inpainting/15337_inpainting.png,0,0,1
original/inpainting/15339_original.png,0,1,0
generated/inpainting/15339_inpainting.png,0,0,1
original/inpainting/15340_original.png,0,1,0
generated/inpainting/15340_inpainting.png,0,0,1
original/inpainting/15341_original.png,0,1,0
generated/inpainting/15341_inpainting.png,0,0,1
original/inpainting/15342_original.png,0,1,0
generated/inpainting/15342_inpainting.png,0,0,1
original/inpainting/15343_original.png,0,1,0
generated/inpainting/15343_inpainting.png,0,0,1
original/inpainting/15344_original.png,0,1,0
generated/inpainting/15344_inpainting.png,0,0,1
original/inpainting/15345_original.png,0,1,0
generated/inpainting/15345_inpainting.png,0,0,1
original/inpainting/15347_original.png,0,1,0
generated/inpainting/15347_inpainting.png,0,0,1
original/inpainting/15348_original.png,0,1,0
generated/inpainting/15348_inpainting.png,0,0,1
original/inpainting/15352_original.png,0,1,0
generated/inpainting/15352_inpainting.png,0,0,1
original/inpainting/15353_original.png,0,1,0
generated/inpainting/15353_inpainting.png,0,0,1
original/inpainting/15354_original.png,0,1,0
generated/inpainting/15354_inpainting.png,0,0,1
original/inpainting/15358_original.png,0,1,0
generated/inpainting/15358_inpainting.png,0,0,1
original/inpainting/15359_original.png,0,1,0
generated/inpainting/15359_inpainting.png,0,0,1
original/inpainting/15363_original.png,0,1,0
generated/inpainting/15363_inpainting.png,0,0,1
original/inpainting/15365_original.png,0,1,0
generated/inpainting/15365_inpainting.png,0,0,1
original/inpainting/15367_original.png,0,1,0
generated/inpainting/15367_inpainting.png,0,0,1
original/inpainting/15369_original.png,0,1,0
generated/inpainting/15369_inpainting.png,0,0,1
original/inpainting/15372_original.png,0,1,0
generated/inpainting/15372_inpainting.png,0,0,1
original/inpainting/15374_original.png,0,1,0
generated/inpainting/15374_inpainting.png,0,0,1
original/inpainting/15376_original.png,0,1,0
generated/inpainting/15376_inpainting.png,0,0,1
original/inpainting/15380_original.png,0,1,0
generated/inpainting/15380_inpainting.png,0,0,1
original/inpainting/15382_original.png,0,1,0
generated/inpainting/15382_inpainting.png,0,0,1
original/inpainting/15383_original.png,0,1,0
generated/inpainting/15383_inpainting.png,0,0,1
original/inpainting/15384_original.png,0,1,0
generated/inpainting/15384_inpainting.png,0,0,1
original/inpainting/15387_original.png,0,1,0
generated/inpainting/15387_inpainting.png,0,0,1
original/inpainting/15389_original.png,0,1,0
generated/inpainting/15389_inpainting.png,0,0,1
original/inpainting/15392_original.png,0,1,0
generated/inpainting/15392_inpainting.png,0,0,1
original/inpainting/15393_original.png,0,1,0
generated/inpainting/15393_inpainting.png,0,0,1
original/inpainting/15397_original.png,0,1,0
generated/inpainting/15397_inpainting.png,0,0,1
original/inpainting/15398_original.png,0,1,0
generated/inpainting/15398_inpainting.png,0,0,1
original/inpainting/15400_original.png,0,1,0
generated/inpainting/15400_inpainting.png,0,0,1
original/inpainting/15401_original.png,0,1,0
generated/inpainting/15401_inpainting.png,0,0,1
original/inpainting/15402_original.png,0,1,0
generated/inpainting/15402_inpainting.png,0,0,1
original/inpainting/15403_original.png,0,1,0
generated/inpainting/15403_inpainting.png,0,0,1
original/inpainting/15404_original.png,0,1,0
generated/inpainting/15404_inpainting.png,0,0,1
original/inpainting/15405_original.png,0,1,0
generated/inpainting/15405_inpainting.png,0,0,1
original/inpainting/15407_original.png,0,1,0
generated/inpainting/15407_inpainting.png,0,0,1
original/inpainting/15408_original.png,0,1,0
generated/inpainting/15408_inpainting.png,0,0,1
original/inpainting/15409_original.png,0,1,0
generated/inpainting/15409_inpainting.png,0,0,1
original/inpainting/15410_original.png,0,1,0
generated/inpainting/15410_inpainting.png,0,0,1
original/inpainting/15411_original.png,0,1,0
generated/inpainting/15411_inpainting.png,0,0,1
original/inpainting/15413_original.png,0,1,0
generated/inpainting/15413_inpainting.png,0,0,1
original/inpainting/15415_original.png,0,1,0
generated/inpainting/15415_inpainting.png,0,0,1
original/inpainting/15418_original.png,0,1,0
generated/inpainting/15418_inpainting.png,0,0,1
original/inpainting/15425_original.png,0,1,0
generated/inpainting/15425_inpainting.png,0,0,1
original/inpainting/15427_original.png,0,1,0
generated/inpainting/15427_inpainting.png,0,0,1
original/inpainting/15428_original.png,0,1,0
generated/inpainting/15428_inpainting.png,0,0,1
original/inpainting/15434_original.png,0,1,0
generated/inpainting/15434_inpainting.png,0,0,1
original/inpainting/15435_original.png,0,1,0
generated/inpainting/15435_inpainting.png,0,0,1
original/inpainting/15436_original.png,0,1,0
generated/inpainting/15436_inpainting.png,0,0,1
original/inpainting/15437_original.png,0,1,0
generated/inpainting/15437_inpainting.png,0,0,1
original/inpainting/15438_original.png,0,1,0
generated/inpainting/15438_inpainting.png,0,0,1
original/inpainting/15444_original.png,0,1,0
generated/inpainting/15444_inpainting.png,0,0,1
original/inpainting/15446_original.png,0,1,0
generated/inpainting/15446_inpainting.png,0,0,1
original/inpainting/15447_original.png,0,1,0
generated/inpainting/15447_inpainting.png,0,0,1
original/inpainting/15448_original.png,0,1,0
generated/inpainting/15448_inpainting.png,0,0,1
original/inpainting/15449_original.png,0,1,0
generated/inpainting/15449_inpainting.png,0,0,1
original/inpainting/15457_original.png,0,1,0
generated/inpainting/15457_inpainting.png,0,0,1
original/inpainting/15458_original.png,0,1,0
generated/inpainting/15458_inpainting.png,0,0,1
original/inpainting/15459_original.png,0,1,0
generated/inpainting/15459_inpainting.png,0,0,1
original/inpainting/15462_original.png,0,1,0
generated/inpainting/15462_inpainting.png,0,0,1
original/inpainting/15463_original.png,0,1,0
generated/inpainting/15463_inpainting.png,0,0,1
original/inpainting/15466_original.png,0,1,0
generated/inpainting/15466_inpainting.png,0,0,1
original/inpainting/15468_original.png,0,1,0
generated/inpainting/15468_inpainting.png,0,0,1
original/inpainting/15469_original.png,0,1,0
generated/inpainting/15469_inpainting.png,0,0,1
original/inpainting/15470_original.png,0,1,0
generated/inpainting/15470_inpainting.png,0,0,1
original/inpainting/15471_original.png,0,1,0
generated/inpainting/15471_inpainting.png,0,0,1
original/inpainting/15472_original.png,0,1,0
generated/inpainting/15472_inpainting.png,0,0,1
original/inpainting/15475_original.png,0,1,0
generated/inpainting/15475_inpainting.png,0,0,1
original/inpainting/15476_original.png,0,1,0
generated/inpainting/15476_inpainting.png,0,0,1
original/inpainting/15477_original.png,0,1,0
generated/inpainting/15477_inpainting.png,0,0,1
original/inpainting/15478_original.png,0,1,0
generated/inpainting/15478_inpainting.png,0,0,1
original/inpainting/15479_original.png,0,1,0
generated/inpainting/15479_inpainting.png,0,0,1
original/inpainting/15483_original.png,0,1,0
generated/inpainting/15483_inpainting.png,0,0,1
original/inpainting/15489_original.png,0,1,0
generated/inpainting/15489_inpainting.png,0,0,1
original/inpainting/15492_original.png,0,1,0
generated/inpainting/15492_inpainting.png,0,0,1
original/inpainting/15493_original.png,0,1,0
generated/inpainting/15493_inpainting.png,0,0,1
original/inpainting/15495_original.png,0,1,0
generated/inpainting/15495_inpainting.png,0,0,1
original/inpainting/15498_original.png,0,1,0
generated/inpainting/15498_inpainting.png,0,0,1
original/inpainting/16002_original.png,0,1,0
generated/inpainting/16002_inpainting.png,0,0,1
original/inpainting/16003_original.png,0,1,0
generated/inpainting/16003_inpainting.png,0,0,1
original/inpainting/16004_original.png,0,1,0
generated/inpainting/16004_inpainting.png,0,0,1
original/inpainting/16006_original.png,0,1,0
generated/inpainting/16006_inpainting.png,0,0,1
original/inpainting/16007_original.png,0,1,0
generated/inpainting/16007_inpainting.png,0,0,1
original/inpainting/16008_original.png,0,1,0
generated/inpainting/16008_inpainting.png,0,0,1
original/inpainting/16010_original.png,0,1,0
generated/inpainting/16010_inpainting.png,0,0,1
original/inpainting/16015_original.png,0,1,0
generated/inpainting/16015_inpainting.png,0,0,1
original/inpainting/16016_original.png,0,1,0
generated/inpainting/16016_inpainting.png,0,0,1
original/inpainting/16017_original.png,0,1,0
generated/inpainting/16017_inpainting.png,0,0,1
original/inpainting/16022_original.png,0,1,0
generated/inpainting/16022_inpainting.png,0,0,1
original/inpainting/16024_original.png,0,1,0
generated/inpainting/16024_inpainting.png,0,0,1
original/inpainting/16026_original.png,0,1,0
generated/inpainting/16026_inpainting.png,0,0,1
original/inpainting/16027_original.png,0,1,0
generated/inpainting/16027_inpainting.png,0,0,1
original/inpainting/16030_original.png,0,1,0
generated/inpainting/16030_inpainting.png,0,0,1
original/inpainting/16037_original.png,0,1,0
generated/inpainting/16037_inpainting.png,0,0,1
original/inpainting/16038_original.png,0,1,0
generated/inpainting/16038_inpainting.png,0,0,1
original/inpainting/16044_original.png,0,1,0
generated/inpainting/16044_inpainting.png,0,0,1
original/inpainting/16045_original.png,0,1,0
generated/inpainting/16045_inpainting.png,0,0,1
original/inpainting/16046_original.png,0,1,0
generated/inpainting/16046_inpainting.png,0,0,1
original/inpainting/16050_original.png,0,1,0
generated/inpainting/16050_inpainting.png,0,0,1
original/inpainting/16054_original.png,0,1,0
generated/inpainting/16054_inpainting.png,0,0,1
original/inpainting/16062_original.png,0,1,0
generated/inpainting/16062_inpainting.png,0,0,1
original/inpainting/16063_original.png,0,1,0
generated/inpainting/16063_inpainting.png,0,0,1
original/inpainting/16067_original.png,0,1,0
generated/inpainting/16067_inpainting.png,0,0,1
original/inpainting/16068_original.png,0,1,0
generated/inpainting/16068_inpainting.png,0,0,1
original/inpainting/16072_original.png,0,1,0
generated/inpainting/16072_inpainting.png,0,0,1
original/inpainting/16073_original.png,0,1,0
generated/inpainting/16073_inpainting.png,0,0,1
original/inpainting/16074_original.png,0,1,0
generated/inpainting/16074_inpainting.png,0,0,1
original/inpainting/16075_original.png,0,1,0
generated/inpainting/16075_inpainting.png,0,0,1
original/inpainting/16078_original.png,0,1,0
generated/inpainting/16078_inpainting.png,0,0,1
original/inpainting/16084_original.png,0,1,0
generated/inpainting/16084_inpainting.png,0,0,1
original/inpainting/16085_original.png,0,1,0
generated/inpainting/16085_inpainting.png,0,0,1
original/inpainting/16091_original.png,0,1,0
generated/inpainting/16091_inpainting.png,0,0,1
original/inpainting/16094_original.png,0,1,0
generated/inpainting/16094_inpainting.png,0,0,1
original/inpainting/16096_original.png,0,1,0
generated/inpainting/16096_inpainting.png,0,0,1
original/inpainting/16099_original.png,0,1,0
generated/inpainting/16099_inpainting.png,0,0,1
original/inpainting/16106_original.png,0,1,0
generated/inpainting/16106_inpainting.png,0,0,1
original/inpainting/16107_original.png,0,1,0
generated/inpainting/16107_inpainting.png,0,0,1
original/inpainting/16108_original.png,0,1,0
generated/inpainting/16108_inpainting.png,0,0,1
original/inpainting/16109_original.png,0,1,0
generated/inpainting/16109_inpainting.png,0,0,1
original/inpainting/16111_original.png,0,1,0
generated/inpainting/16111_inpainting.png,0,0,1
original/inpainting/16119_original.png,0,1,0
generated/inpainting/16119_inpainting.png,0,0,1
original/inpainting/16126_original.png,0,1,0
generated/inpainting/16126_inpainting.png,0,0,1
original/inpainting/16129_original.png,0,1,0
generated/inpainting/16129_inpainting.png,0,0,1
original/inpainting/16137_original.png,0,1,0
generated/inpainting/16137_inpainting.png,0,0,1
original/inpainting/16138_original.png,0,1,0
generated/inpainting/16138_inpainting.png,0,0,1
original/inpainting/16141_original.png,0,1,0
generated/inpainting/16141_inpainting.png,0,0,1
original/inpainting/16144_original.png,0,1,0
generated/inpainting/16144_inpainting.png,0,0,1
original/inpainting/16145_original.png,0,1,0
generated/inpainting/16145_inpainting.png,0,0,1
original/inpainting/16146_original.png,0,1,0
generated/inpainting/16146_inpainting.png,0,0,1
original/inpainting/16147_original.png,0,1,0
generated/inpainting/16147_inpainting.png,0,0,1
original/inpainting/16148_original.png,0,1,0
generated/inpainting/16148_inpainting.png,0,0,1
original/inpainting/16149_original.png,0,1,0
generated/inpainting/16149_inpainting.png,0,0,1
original/inpainting/16152_original.png,0,1,0
generated/inpainting/16152_inpainting.png,0,0,1
original/inpainting/16155_original.png,0,1,0
generated/inpainting/16155_inpainting.png,0,0,1
original/inpainting/16158_original.png,0,1,0
generated/inpainting/16158_inpainting.png,0,0,1
original/inpainting/16160_original.png,0,1,0
generated/inpainting/16160_inpainting.png,0,0,1
original/inpainting/16163_original.png,0,1,0
generated/inpainting/16163_inpainting.png,0,0,1
original/inpainting/16165_original.png,0,1,0
generated/inpainting/16165_inpainting.png,0,0,1
original/inpainting/16166_original.png,0,1,0
generated/inpainting/16166_inpainting.png,0,0,1
original/inpainting/16169_original.png,0,1,0
generated/inpainting/16169_inpainting.png,0,0,1
original/inpainting/16176_original.png,0,1,0
generated/inpainting/16176_inpainting.png,0,0,1
original/inpainting/16179_original.png,0,1,0
generated/inpainting/16179_inpainting.png,0,0,1
original/inpainting/16181_original.png,0,1,0
generated/inpainting/16181_inpainting.png,0,0,1
original/inpainting/16182_original.png,0,1,0
generated/inpainting/16182_inpainting.png,0,0,1
original/inpainting/16184_original.png,0,1,0
generated/inpainting/16184_inpainting.png,0,0,1
original/inpainting/16187_original.png,0,1,0
generated/inpainting/16187_inpainting.png,0,0,1
original/inpainting/16188_original.png,0,1,0
generated/inpainting/16188_inpainting.png,0,0,1
original/inpainting/16190_original.png,0,1,0
generated/inpainting/16190_inpainting.png,0,0,1
original/inpainting/16193_original.png,0,1,0
generated/inpainting/16193_inpainting.png,0,0,1
original/inpainting/16200_original.png,0,1,0
generated/inpainting/16200_inpainting.png,0,0,1
original/inpainting/16203_original.png,0,1,0
generated/inpainting/16203_inpainting.png,0,0,1
original/inpainting/16205_original.png,0,1,0
generated/inpainting/16205_inpainting.png,0,0,1
original/inpainting/16207_original.png,0,1,0
generated/inpainting/16207_inpainting.png,0,0,1
original/inpainting/16210_original.png,0,1,0
generated/inpainting/16210_inpainting.png,0,0,1
original/inpainting/16212_original.png,0,1,0
generated/inpainting/16212_inpainting.png,0,0,1
original/inpainting/16213_original.png,0,1,0
generated/inpainting/16213_inpainting.png,0,0,1
original/inpainting/16214_original.png,0,1,0
generated/inpainting/16214_inpainting.png,0,0,1
original/inpainting/16215_original.png,0,1,0
generated/inpainting/16215_inpainting.png,0,0,1
original/inpainting/16217_original.png,0,1,0
generated/inpainting/16217_inpainting.png,0,0,1
original/inpainting/16224_original.png,0,1,0
generated/inpainting/16224_inpainting.png,0,0,1
original/inpainting/16225_original.png,0,1,0
generated/inpainting/16225_inpainting.png,0,0,1
original/inpainting/16228_original.png,0,1,0
generated/inpainting/16228_inpainting.png,0,0,1
original/inpainting/16230_original.png,0,1,0
generated/inpainting/16230_inpainting.png,0,0,1
original/inpainting/16232_original.png,0,1,0
generated/inpainting/16232_inpainting.png,0,0,1
original/inpainting/16235_original.png,0,1,0
